"","logFC","logCPM","PValue","FDR"
"ENSMUSG00000034892",0.0875524218364898,7.99891584001755,0.617241875153944,0.684577352443465
"ENSMUSG00000056947",0.116828145048181,1.75001900676339,0.617323361745014,0.684587807213856
"ENSMUSG00000022800",0.072999167963864,7.07156176749592,0.617352864943168,0.684587807213856
"ENSMUSG00000038217",-0.0973403833342602,1.86415128819728,0.617502442964971,0.684697354302581
"ENSMUSG00000024696",-0.297937582321289,-0.110603110424251,0.617578341584928,0.684725193100289
"ENSMUSG00000052353",0.047600356208921,7.45701211849512,0.617645543464568,0.684743385809691
"ENSMUSG00000060510",0.0670429242347555,6.60372975570844,0.618385548629968,0.685498718908036
"ENSMUSG00000068264",-0.085479243216653,3.3494857527203,0.618428560148323,0.685498718908036
"ENSMUSG00000042197",-0.0625963039508837,6.1371848140545,0.61862697946052,0.685619116648123
"ENSMUSG00000021057",0.198755386449597,0.782428098592072,0.618638894363012,0.685619116648123
"ENSMUSG00000025198",-0.0517863212545936,5.54628871350596,0.619016774591739,0.685981515681975
"ENSMUSG00000020491",-0.0761358598501856,3.33090363212731,0.619432303088408,0.686385572738355
"ENSMUSG00000018765",0.0505518502359657,6.76034457393154,0.619522721420077,0.68642934227534
"ENSMUSG00000046269",-0.10677557973674,2.55614290891199,0.61969299517207,0.686476511330582
"ENSMUSG00000050357",0.293500272068465,-0.472681366695083,0.619697444611999,0.686476511330582
"ENSMUSG00000090272",0.183797758694527,0.860672982382743,0.619718058222178,0.686476511330582
"ENSMUSG00000024043",-0.0507260055146212,5.95724692853452,0.619893048727774,0.686613933933047
"ENSMUSG00000039068",-0.0470165779867816,6.7870396584454,0.620332793855203,0.687044560792146
"ENSMUSG00000031701",-0.0480022547399402,7.92734426251522,0.620924034480597,0.68764289072808
"ENSMUSG00000024182",-0.0506467209684548,5.91360154711146,0.621009567891487,0.68768112245319
"ENSMUSG00000039878",-0.17260696088257,0.0607471723059129,0.621134929589614,0.687763448525469
"ENSMUSG00000032294",0.044834417970956,10.5778454600784,0.621790936210619,0.688433279488778
"ENSMUSG00000041488",0.0714832293597951,4.8181224230916,0.621946214530745,0.688548650578055
"ENSMUSG00000025184",-0.0661838567557316,4.56123099238305,0.622109971481932,0.68867338853243
"ENSMUSG00000118669",0.0670533857485649,4.81664714211415,0.622630353461789,0.689192856147334
"ENSMUSG00000060743",-0.0782426237499339,6.45306093023826,0.623129686098807,0.689688940746964
"ENSMUSG00000031574",0.119861126258692,1.60746871616709,0.623632384649958,0.690188669030957
"ENSMUSG00000059890",-0.0531869867599777,7.02383287694045,0.62372720785401,0.690236947059589
"ENSMUSG00000032217",-0.0469972693258545,6.0162537936137,0.623836326774471,0.690289273313684
"ENSMUSG00000038486",-0.172022360352256,0.805049762077213,0.623876901272452,0.690289273313684
"ENSMUSG00000012429",0.094121049293892,3.71759450764199,0.624328932307429,0.690732731755145
"ENSMUSG00000029916",-0.0635433374445792,3.69596491076371,0.624907520274543,0.6913161234877
"ENSMUSG00000044328",-0.0965042448726273,3.66571848442659,0.625651275839868,0.692082124361801
"ENSMUSG00000022300",-0.0482654073817633,5.99657917969718,0.625861494653091,0.692257860963105
"ENSMUSG00000031429",-0.0548942755313564,4.58951005408861,0.626683493036743,0.693110195227528
"ENSMUSG00000004043",0.062442483368525,5.29856892967393,0.627016940140408,0.693416057563504
"ENSMUSG00000030330",0.157063764081994,1.03065852221997,0.627062915047598,0.693416057563504
"ENSMUSG00000021794",0.0433120788321576,8.39414707729598,0.627847015898445,0.694226182851619
"ENSMUSG00000031641",-0.0684200374132535,4.11526594397037,0.628280861593383,0.694648921113786
"ENSMUSG00000030056",-0.0603306445414792,4.25235723073422,0.628664218893219,0.695015772912865
"ENSMUSG00000012405",0.0427632258097625,7.32825471633989,0.62886112706268,0.695176453786961
"ENSMUSG00000090112",-0.054396811590831,5.6856722500463,0.628973672710073,0.695243857150254
"ENSMUSG00000035637",-0.0743184064306576,4.12625208204506,0.629117623041119,0.695317868502038
"ENSMUSG00000020917",-0.0419594244207714,8.44809918748732,0.629143784584812,0.695317868502038
"ENSMUSG00000021585",-0.0526238569047195,8.16637127868682,0.629294295864774,0.695427199160014
"ENSMUSG00000059883",-0.0694125563944993,4.11351592043277,0.630284496072119,0.696464368159691
"ENSMUSG00000031921",0.0494522704972184,5.10936123004516,0.630495793763588,0.696591081263152
"ENSMUSG00000036672",0.0586015268707153,5.39030012131748,0.630502512689933,0.696591081263152
"ENSMUSG00000025162",0.0525057309957353,7.66351602515051,0.630782321428807,0.69684311031564
"ENSMUSG00000005897",-0.0578678970606415,4.82818399467898,0.630935959848576,0.696955725558723
"ENSMUSG00000055923",0.0628669893592686,3.71450733502755,0.631052405897602,0.697027241614549
"ENSMUSG00000056962",0.0511422780670089,5.52600421548659,0.631171410628779,0.697064335845957
"ENSMUSG00000054405",-0.0476711994509371,6.68667511664419,0.631189403432357,0.697064335845957
"ENSMUSG00000041079",0.073570989279353,3.2306345512663,0.631259289029689,0.697084409846759
"ENSMUSG00000060591",-0.100156612330384,5.94964402559678,0.63167447387407,0.697485754959156
"ENSMUSG00000039058",-0.0535698579318745,4.81262095142495,0.632218737242776,0.697976733805933
"ENSMUSG00000021103",0.0541696957126879,5.04931705955744,0.632222676100011,0.697976733805933
"ENSMUSG00000031433",0.101056804378082,3.6244582075382,0.632600055360193,0.698336173133865
"ENSMUSG00000025451",-0.0734904326348288,6.78016904204259,0.633000415066032,0.698720919962759
"ENSMUSG00000027287",0.0594731474412013,6.285156533671,0.63330471113887,0.698995143031565
"ENSMUSG00000039656",0.0784744950699714,5.47225678224961,0.633352545963249,0.698995143031565
"ENSMUSG00000027840",0.169148897393011,1.44710486992438,0.634046059140286,0.699699435954363
"ENSMUSG00000073650",0.150419294041815,1.09025021903929,0.634094504046766,0.699699435954363
"ENSMUSG00000015478",-0.102506241462744,3.40441252659476,0.634187414200471,0.699744682504219
"ENSMUSG00000038412",-0.0653632446164655,5.276542507368,0.634888267686545,0.700460654446543
"ENSMUSG00000037740",0.0633461290180161,4.7361960091649,0.634979151583273,0.700477922641942
"ENSMUSG00000070565",-0.0566080381484683,6.19798087258959,0.63500784011625,0.700477922641942
"ENSMUSG00000042303",-0.0736370439494406,4.22699899971328,0.635075275640282,0.700494991892214
"ENSMUSG00000008683",-0.0418510531865248,8.49951196117441,0.635444300486518,0.700790037011078
"ENSMUSG00000026519",0.0649966712755643,5.83545536013421,0.635446733359797,0.700790037011078
"ENSMUSG00000028991",0.0518712349894037,6.54038697676163,0.635584709696859,0.700843166908322
"ENSMUSG00000030224",0.0459323339130859,7.75885788953912,0.635598884253479,0.700843166908322
"ENSMUSG00000034432",-0.0453832566050573,6.2549742593094,0.635678718381323,0.700873869509988
"ENSMUSG00000035649",-0.0597270794220862,6.15032040482721,0.635797037541424,0.700946995673532
"ENSMUSG00000046139",0.0512039663602489,5.60962257788155,0.636323384058567,0.701469910907968
"ENSMUSG00000073433",0.0878224856513347,2.19533299343223,0.637119870795318,0.702290513343555
"ENSMUSG00000094910",0.279881202266216,-0.429428664817004,0.637288298930801,0.702418735825862
"ENSMUSG00000028207",0.0505960221822475,7.4390064489973,0.637981305325341,0.703125079879898
"ENSMUSG00000059834",-0.101016864408374,3.31748295051196,0.63839869472237,0.703527573248776
"ENSMUSG00000004127",-0.0677976863707995,4.49574063283196,0.638951317175646,0.704039949944829
"ENSMUSG00000030806",0.192262153309578,0.697858425450284,0.638968087499071,0.704039949944829
"ENSMUSG00000047033",-0.153268882977469,0.178274902567469,0.639622657921174,0.704703583804785
"ENSMUSG00000030034",0.100936633337035,3.24953829563937,0.639900892947595,0.704952515961961
"ENSMUSG00000049728",0.077633570830359,3.73217654530485,0.640570265917115,0.705632272824696
"ENSMUSG00000004945",-0.0506776636346258,5.43705717210925,0.640787381125875,0.705813766235634
"ENSMUSG00000019790",-0.049858020122228,5.97244137278069,0.641128612065939,0.706131929678181
"ENSMUSG00000029407",0.0492436630048932,7.76716188544282,0.642005461641059,0.707031554573062
"ENSMUSG00000094410",0.0566833229330979,7.05627398456247,0.642050314597094,0.707031554573062
"ENSMUSG00000029346",0.128233858465484,2.227018983277,0.642656197665754,0.707640954074331
"ENSMUSG00000029613",-0.0442582677388624,5.88563503572171,0.643537187211275,0.70855315426292
"ENSMUSG00000050410",0.0653888202049843,4.09511087134143,0.643725655578762,0.70870278177683
"ENSMUSG00000024168",-0.212277828138659,-0.0455551918454513,0.643845260671979,0.708776576769472
"ENSMUSG00000046556",-0.0804046719943562,4.35372236158729,0.644230126962268,0.709142348459078
"ENSMUSG00000028487",0.0797984311489509,4.36814992199732,0.644367957963887,0.70923615621417
"ENSMUSG00000056608",-0.0522407509590965,6.81532418676915,0.644533800303432,0.709360777360647
"ENSMUSG00000036309",-0.0665859760806443,7.76829201264865,0.6447067260571,0.709493173385776
"ENSMUSG00000030846",-0.050534162965084,6.51952774852715,0.645222982378034,0.709962374506065
"ENSMUSG00000070576",-0.0617355505464938,4.1677778609134,0.645238410536927,0.709962374506065
"ENSMUSG00000033458",-0.0623650766198228,3.45999609814319,0.645646840253231,0.710353795270857
"ENSMUSG00000027411",0.0461191820450962,6.04263274752446,0.645887311915236,0.710560376361131
"ENSMUSG00000030067",-0.0447663632329084,6.88569180763455,0.646411821994362,0.711079377585148
"ENSMUSG00000033272",-0.0546011582653523,5.92165526150992,0.646537643081348,0.711159755742465
"ENSMUSG00000021615",-0.0746434958462631,3.44702813357023,0.646967218090749,0.711574207969436
"ENSMUSG00000029208",0.0704885237672643,5.25311507068707,0.64709238526533,0.711653813490122
"ENSMUSG00000047904",0.245726617677432,-0.310262295209715,0.647262048072092,0.711782337063372
"ENSMUSG00000042436",0.155502343936009,3.38975577655094,0.647475387880836,0.71195886655967
"ENSMUSG00000037286",-0.0519728640577575,6.53301024191197,0.647857087715658,0.712320479528162
"ENSMUSG00000038155",-0.236838193611575,-0.287209756135915,0.647919201459325,0.712330676469838
"ENSMUSG00000039176",-0.0580809916834531,5.69417102640084,0.648035835992628,0.712400807715618
"ENSMUSG00000059409",0.0442568424521648,6.8558229536415,0.648879562153261,0.713270171019904
"ENSMUSG00000043541",-0.179914997655383,0.193503456399276,0.649585216309685,0.713987631558978
"ENSMUSG00000041765",0.0543858117774809,5.40671514043443,0.649716036944211,0.714073201862458
"ENSMUSG00000040446",0.0586288069478648,4.66195931540614,0.650141146792117,0.714482171672335
"ENSMUSG00000029605",-0.197665583675934,-0.235075138598563,0.650735888349045,0.715041701260613
"ENSMUSG00000055692",-0.135475526004843,0.732977686803604,0.650756370652508,0.715041701260613
"ENSMUSG00000034724",0.0678484640004191,5.75661519819396,0.6509800129352,0.715229140536221
"ENSMUSG00000033721",-0.104404805203763,2.21834312980342,0.651708073566878,0.715970706523925
"ENSMUSG00000008958",-0.0490186752290466,5.02336563021448,0.651974307528934,0.716204827232526
"ENSMUSG00000002043",0.0656122171364669,4.24131202353638,0.652108254064393,0.716293601649318
"ENSMUSG00000064357",0.142107176076526,0.602314364615263,0.65226145677443,0.716403511387982
"ENSMUSG00000002846",-0.0532357962383096,4.36907130132623,0.652429914151242,0.716528100384944
"ENSMUSG00000043496",0.188235246838819,0.672641259275624,0.652483921247685,0.716528100384944
"ENSMUSG00000052214",-0.0458087866554021,5.79047674209667,0.652572555192084,0.716528100384944
"ENSMUSG00000032000",0.0595748315519723,3.96604344100326,0.652587494735282,0.716528100384944
"ENSMUSG00000030890",0.165687298390344,0.679555628757865,0.652897230769008,0.716809802752422
"ENSMUSG00000025066",0.0611572286588129,7.67611290400822,0.653194140528685,0.717055727899281
"ENSMUSG00000033106",0.0537815350747644,4.68290971470435,0.65322760880729,0.717055727899281
"ENSMUSG00000038612",-0.0511979641667168,8.36380976479681,0.654686653407197,0.718598825483017
"ENSMUSG00000039982",-0.0699601231189898,2.70675420214491,0.65521174719107,0.719116629804023
"ENSMUSG00000062078",0.0487854533940738,7.80600963587337,0.655410266370139,0.719275952534667
"ENSMUSG00000019763",0.0533008533320661,4.04388238491209,0.655652222302414,0.719482914844025
"ENSMUSG00000020092",0.0604905272828463,4.16466111996819,0.656192603572619,0.720017295194732
"ENSMUSG00000024379",-0.126793288455504,1.0035949998632,0.656373553085098,0.720157228708408
"ENSMUSG00000018537",0.0683554678346765,5.11761237417565,0.657987365480922,0.721869114098984
"ENSMUSG00000025026",-0.0420764303331609,6.08829557633017,0.65814612905838,0.72198453623859
"ENSMUSG00000042246",-0.129401795055681,1.0749972771729,0.65827361998196,0.722065636369145
"ENSMUSG00000038902",-0.0446242764469576,5.87093867785397,0.658973131232516,0.722774125957656
"ENSMUSG00000036352",-0.0442082725362358,5.16858891169688,0.659251792352553,0.722964717824785
"ENSMUSG00000025793",-0.0538823885374863,6.48388512644938,0.659254155939476,0.722964717824785
"ENSMUSG00000024474",0.0531775894398472,6.94804055227699,0.659318851472256,0.722976853481168
"ENSMUSG00000045071",-0.0910443914408925,3.31682618955976,0.660031377262184,0.723699308407605
"ENSMUSG00000046756",0.0539525075136597,5.5788969007088,0.660152533401429,0.723773284221264
"ENSMUSG00000070605",0.108040631848642,2.96980338325382,0.660257658574659,0.723829673517522
"ENSMUSG00000026849",0.0505465507976518,4.73556620567655,0.660312559233727,0.72383099780695
"ENSMUSG00000054792",0.0669676120816772,4.60780182932576,0.660519565916988,0.723999046111628
"ENSMUSG00000048796",0.0653659450469211,3.35590451849531,0.660749589802844,0.724145129852383
"ENSMUSG00000037443",0.0472462049956773,4.89573148780631,0.660760273148444,0.724145129852383
"ENSMUSG00000064370",-0.066485956710347,12.1409010463474,0.661011161158452,0.724361198469931
"ENSMUSG00000031068",0.0468089450938341,8.00348160153516,0.661219266463341,0.724530352856401
"ENSMUSG00000035713",0.074946754176314,3.39429098789621,0.661358155521697,0.724623642277958
"ENSMUSG00000022820",0.0523079546346151,4.69675939585977,0.662381972094156,0.725620665664247
"ENSMUSG00000060336",0.11155299981678,1.78313914788058,0.662398626028858,0.725620665664247
"ENSMUSG00000030452",-0.0498329664673668,5.32554131853011,0.662442597905617,0.725620665664247
"ENSMUSG00000014353",-0.0532805488658773,5.72149633667395,0.66248343246017,0.725620665664247
"ENSMUSG00000072889",0.0461100158359248,5.08762702966409,0.662776227758814,0.72582736344253
"ENSMUSG00000035530",-0.0421657649121053,7.69939582982466,0.66277982671742,0.72582736344253
"ENSMUSG00000036622",-0.0782623494720871,4.91478573369739,0.663567195382389,0.726630603602468
"ENSMUSG00000021266",-0.0423639271767056,6.4593997007978,0.664191710873201,0.727210270937281
"ENSMUSG00000009079",0.0380404308576866,8.00203435454616,0.664204440772253,0.727210270937281
"ENSMUSG00000037730",0.0553438568847401,4.85978012313029,0.664463058827344,0.727434342703543
"ENSMUSG00000096847",0.2584811806689,-0.218386499650092,0.664789068370892,0.727694373902356
"ENSMUSG00000046982",0.05620844324595,5.58001733208976,0.664808538608517,0.727694373902356
"ENSMUSG00000030327",0.0443200705167994,5.99671365829503,0.665179223434385,0.728041009265157
"ENSMUSG00000073676",-0.0427305450228907,6.35141167130177,0.665362382833315,0.728182357767163
"ENSMUSG00000074890",-0.0722276547993789,2.94849627489109,0.665635486084602,0.728374153550073
"ENSMUSG00000038900",-0.0414634120939506,9.25867845850767,0.665645691843106,0.728374153550073
"ENSMUSG00000056069",-0.0878780850553452,1.86424591959705,0.665744097368852,0.728422707298879
"ENSMUSG00000034621",-0.0406866044360556,6.16300316396483,0.666202156029489,0.728864735061966
"ENSMUSG00000063160",0.0727524246183811,6.45699281317823,0.666604225306095,0.729205553711255
"ENSMUSG00000009097",-0.140733378650206,0.876502535037785,0.666621856237483,0.729205553711255
"ENSMUSG00000007411",-0.0380384223619125,6.8715180506722,0.6674658266693,0.730069517998282
"ENSMUSG00000020728",-0.0867670196057935,2.15840708423059,0.667760446892933,0.730294742233493
"ENSMUSG00000002396",0.0774287854877229,3.51001870274823,0.667780082153569,0.730294742233493
"ENSMUSG00000028696",0.0801569339840393,3.42935490761619,0.667975270614906,0.730406551266893
"ENSMUSG00000033307",0.0723958248929622,6.57772717989525,0.667990681000632,0.730406551266893
"ENSMUSG00000042111",0.0594958816976748,3.745600595254,0.66830428782477,0.730684014629473
"ENSMUSG00000021501",-0.0482383192595218,5.1199945056181,0.668385668802987,0.730684014629473
"ENSMUSG00000022770",-0.0464200498891245,7.61426019582285,0.668407037193878,0.730684014629473
"ENSMUSG00000022324",0.049562038089107,5.64935284469785,0.66854933339708,0.730780310024003
"ENSMUSG00000029627",0.0827386297342819,2.22776417539032,0.669101344601282,0.731324406240464
"ENSMUSG00000041815",0.0413553051656962,7.116701848738,0.669750658276404,0.731974756726729
"ENSMUSG00000031327",0.0641858373922041,4.05498943009584,0.670434001715822,0.732630696030558
