"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000087651",-0.49155689509785,2.27745982866138,8.02429582233493,0.0046153966977008,0.00886832424197613
"ENSMUSG00000030086",-0.558852621384042,2.90644799770743,8.02082346688762,0.00462425399337029,0.00888407696802407
"ENSMUSG00000031731",0.283690149653279,6.67079403935775,8.01557010918376,0.00463768719506139,0.0089086151434344
"ENSMUSG00000026926",0.252927496979165,6.93687869648273,8.00894115854355,0.00465469461775157,0.00894001113291194
"ENSMUSG00000005360",-0.432252794058916,3.40300480726261,8.00682543793644,0.00466013613207159,0.00894918734992267
"ENSMUSG00000047407",-0.254597688880483,6.50156095299939,8.00409254061974,0.00466717458115535,0.00896142722241209
"ENSMUSG00000001157",-0.324926068603206,5.10334942018972,8.00145696820769,0.00467397263037836,0.00897320208347062
"ENSMUSG00000020275",-0.416879852162878,4.38879201957039,8.00017376335164,0.00467728610740406,0.00897828478056587
"ENSMUSG00000034345",-0.299841659781949,5.54005804567284,7.99879359280628,0.00468085263873653,0.00898385171167529
"ENSMUSG00000061286",0.448196162854884,4.2305436044701,7.9906205663971,0.00470202959293937,0.00902321152205206
"ENSMUSG00000022174",-0.417566974421876,6.30380214968534,7.98852295234912,0.00470748039560589,0.00903238588288685
"ENSMUSG00000032527",-0.322162651921502,4.9955277787738,7.98343346377907,0.00472073257073989,0.00905652423312145
"ENSMUSG00000038000",-0.358288700129231,4.54676504061159,7.97717864683422,0.00473707112722789,0.0090865759627432
"ENSMUSG00000066149",-0.320996293447767,4.54325519200382,7.97516702030576,0.0047423380414047,0.00909538471136389
"ENSMUSG00000015806",0.323200675130851,4.63177257026399,7.97347667190352,0.00474676838534162,0.00910258671447942
"ENSMUSG00000029714",-0.441607940460269,5.62641846635037,7.97024635936802,0.00475524665183879,0.0091175480178408
"ENSMUSG00000032245",-0.304868310411457,4.64409935951925,7.96948690634381,0.00475724214805197,0.0091200769905985
"ENSMUSG00000028757",-0.284076393882524,7.96914621114756,7.96892194343313,0.00475872716622447,0.00912162674930643
"ENSMUSG00000044576",-0.905187979667516,1.86478396702378,7.96112528961745,0.00477926914318414,0.00915969964732235
"ENSMUSG00000052423",0.489033114175904,4.24549574234591,7.96043429001533,0.00478109408361709,0.00916189471801591
"ENSMUSG00000042564",-0.876529377680477,0.681459320153695,7.95708968697754,0.00478993726933224,0.00917753614665547
"ENSMUSG00000027671",0.296753347412056,5.27562701321311,7.95565369764453,0.00479373915978522,0.00918351536351635
"ENSMUSG00000020150",-0.460513610714633,3.58576913301125,7.95355243590917,0.00479930795026431,0.00919287730569952
"ENSMUSG00000064289",-0.398993127257277,5.43485504662238,7.95252685858478,0.0048020283410281,0.00919678137027985
"ENSMUSG00000031917",0.335438156870805,5.48802920383448,7.9506832770444,0.00480692247590877,0.00920484686047247
"ENSMUSG00000039349",0.71042870674915,2.29489805870404,7.94457904965636,0.00482316359521645,0.0092346354817658
"ENSMUSG00000046312",0.317088017478638,4.71857140471009,7.94387401488004,0.00482504303287791,0.0092369220571183
"ENSMUSG00000006412",0.309281943669909,5.26902273213474,7.9394404357994,0.00483687890097072,0.0092582655777348
"ENSMUSG00000007783",-0.415009874688029,6.41866906281824,7.93887568058129,0.00483838869195642,0.00925984070929365
"ENSMUSG00000033722",0.317532209962745,5.08009142700224,7.93491997816968,0.00484897715462248,0.00927878793775239
"ENSMUSG00000048668",0.313883402872566,4.60641124046518,7.92811965856085,0.00486723518016915,0.00931240384102475
"ENSMUSG00000031838",0.301099173329702,5.86599082225184,7.92260313228603,0.00488209782287969,0.00933951479356338
"ENSMUSG00000067567",-0.351215088791344,3.74192130278232,7.91754520412726,0.00489576554041125,0.00936433247024461
"ENSMUSG00000028541",-0.362275814945362,5.49734624007274,7.91623984323663,0.00489929925874448,0.00936976213748537
"ENSMUSG00000021578",-0.298496179132225,6.24578894058618,7.91389241778226,0.00490566047063009,0.00938059699355521
"ENSMUSG00000028683",0.400474720339116,5.0218268322002,7.91287229570803,0.00490842748870885,0.00938455693877237
"ENSMUSG00000034799",0.452219428239379,3.04638115163048,7.91156198598256,0.00491198395600747,0.00939002491646862
"ENSMUSG00000031557",-0.314624787593608,4.4663554923709,7.91070336086111,0.00491431587625963,0.00939178090027198
"ENSMUSG00000039865",1.01094790012086,0.00160617159810745,7.91056598797973,0.0049146890687668,0.00939178090027198
"ENSMUSG00000024165",0.253201524876336,6.53729684656294,7.91045429239185,0.00491499252662405,0.00939178090027198
"ENSMUSG00000034793",-0.349587503933125,5.17036649862899,7.90707203720212,0.00492419058410387,0.00940802342181184
"ENSMUSG00000029428",-0.300096328791633,5.50899183760098,7.9039806102928,0.00493261307365669,0.00942277977128608
"ENSMUSG00000054659",-1.14847046638793,-0.362616268079617,7.89710746728709,0.00495139135687373,0.0094573118279987
"ENSMUSG00000042903",0.31261249166841,4.90095853864739,7.88810175617147,0.00497610638255897,0.00950317185766787
"ENSMUSG00000026494",-0.397508815437629,5.57472752902856,7.88095282881397,0.00499581517758136,0.00953945954801336
"ENSMUSG00000006763",0.324233041547453,4.16175425992966,7.87805905565825,0.00500381558547378,0.00955338307715225
"ENSMUSG00000068231",-0.834856852837064,0.547597235981117,7.87574556967476,0.00501022106482875,0.00956425802534075
"ENSMUSG00000016319",0.247140273332276,7.51750070917797,7.87426188803868,0.00501433341495883,0.00957075304644768
"ENSMUSG00000018412",-0.256401048674185,6.58747459313938,7.87266069220809,0.00501877534063273,0.00957787519352631
"ENSMUSG00000072437",-0.489803177702394,2.5441849353721,7.86705314826556,0.00503436303211299,0.00960626299163697
"ENSMUSG00000116673",0.534730570198687,2.77936697886587,7.86137574546296,0.00505019517936111,0.00963510914420706
"ENSMUSG00000040848",0.281881453162397,5.82662876287575,7.85956728518782,0.00505524894452302,0.0096433863055207
"ENSMUSG00000031931",0.476219105211065,4.75168300128368,7.85492625194203,0.00506824196785999,0.00966680390049809
"ENSMUSG00000046949",-0.392162531759976,4.41653121313356,7.85171658234392,0.00507724765159019,0.0096826107781988
"ENSMUSG00000027551",0.46429498959629,4.95689924647252,7.8494058016407,0.00508374132997284,0.00969362331957057
"ENSMUSG00000029310",0.27177324052276,5.48186143319065,7.84789851441876,0.00508798161835777,0.00970033661392746
"ENSMUSG00000039286",-0.245596284055002,8.45828510354767,7.84048471062741,0.00510889059681021,0.00973882270016946
"ENSMUSG00000024290",-0.400327259926044,6.88075360706578,7.84019977174829,0.0051096959485139,0.00973898078353116
"ENSMUSG00000054545",0.813216113287903,0.946834545075279,7.83702694408316,0.00511867238006737,0.00975471053939614
"ENSMUSG00000068015",0.327841423479995,4.61626775588561,7.83603882229571,0.00512147121362585,0.00975866479588553
"ENSMUSG00000039903",0.458816474615486,3.23825845923872,7.83327891017656,0.00512929686978338,0.0097721948984666
"ENSMUSG00000048960",0.430407660561132,3.81551340817323,7.82911699025893,0.0051411209334163,0.00979333775658968
"ENSMUSG00000020439",-0.340889806358849,5.41711453487797,7.82377172344315,0.00515634766083825,0.00982095546987291
"ENSMUSG00000004951",0.329632887122322,5.35946717707568,7.82211759062404,0.00516106899221159,0.00982855927164917
"ENSMUSG00000032064",0.339027922094669,5.40273308917812,7.82088354709403,0.00516459414743413,0.00983388329118073
"ENSMUSG00000005899",0.27542682495651,5.60538680401725,7.82005482537279,0.00516696284209226,0.00983700410595195
"ENSMUSG00000031137",0.417379650151937,3.1654275510868,7.81775717046609,0.00517353590876185,0.00984751327871364
"ENSMUSG00000032840",-0.296793481523226,5.35805668221188,7.81761468289396,0.0051739438137474,0.00984751327871364
"ENSMUSG00000032010",0.419360594629466,3.15328892073589,7.8146682149077,0.00518238613916111,0.00986119573804766
"ENSMUSG00000032534",-0.361643367244529,4.46786384924891,7.81459515943069,0.0051825956386075,0.00986119573804766
"ENSMUSG00000021690",-0.308733254608959,6.14824498569269,7.80777860453682,0.0052021813379062,0.00989706556820682
"ENSMUSG00000038388",0.522837948828853,5.58611946810442,7.78944174458636,0.00525524310773926,0.00999559332946606
"ENSMUSG00000040537",0.434401490337999,3.94781378522997,7.78936949378351,0.00525545326899009,0.00999559332946606
"ENSMUSG00000028931",-0.697400313654573,1.64982367002861,7.78832272543616,0.00525849904281142,0.00999997539796033
"ENSMUSG00000079083",-0.444771016371238,4.01390406915485,7.7871685394749,0.00526185945464159,0.010004954486322
"ENSMUSG00000038797",-0.698001430755557,1.74449398185817,7.78466940401513,0.00526914318963916,0.0100173909659463
"ENSMUSG00000102440",-0.746545936916161,1.17846259726421,7.7716514352624,0.00530725062920877,0.0100884159239091
"ENSMUSG00000037816",-0.363777667825351,4.22724484162904,7.76654626606533,0.00532227155347248,0.0101155424802428
"ENSMUSG00000039568",-0.510926528344464,5.32324383935987,7.76538698191556,0.00532568854566297,0.0101206099921176
"ENSMUSG00000024481",-0.822208325878544,1.20679537791589,7.76292153291144,0.0053329628986734,0.0101330053329128
"ENSMUSG00000028909",-0.698121006546899,1.14992682564377,7.76202039245089,0.00533562425737581,0.0101366334010264
"ENSMUSG00000014294",-0.325222802803058,5.58007387423535,7.76169124523423,0.00533659667291915,0.0101370522400483
"ENSMUSG00000040479",0.348456493405429,5.70231098237968,7.75871037004348,0.00534541144802613,0.0101523656989068
"ENSMUSG00000073530",-1.18910245895531,-0.105408755296125,7.75566441222465,0.00535443401313208,0.0101680694366859
"ENSMUSG00000006463",-0.358506137103435,4.43166455835153,7.75456536968595,0.00535769334554261,0.010172825914262
"ENSMUSG00000027665",-0.316681293393243,6.57974997406702,7.75151908119918,0.00536673802847462,0.0101885643376801
"ENSMUSG00000029705",0.257487236763167,6.83968645111139,7.74415277575174,0.00538867358751741,0.0102287677602538
"ENSMUSG00000028458",-0.465170124482759,4.12714224222974,7.74122817249344,0.00539740787038724,0.0102439047586499
"ENSMUSG00000031823",0.346063842999151,4.91132555108682,7.73687168905492,0.00541044521307549,0.0102672032541485
"ENSMUSG00000020019",-0.43600693795011,3.47668049993611,7.72371715115493,0.00545000706056867,0.0103408226859291
"ENSMUSG00000075000",-0.520177405969321,2.95763402858784,7.72286475270736,0.00545258077407111,0.0103442501288
"ENSMUSG00000026841",1.14639760543545,-0.36844161577366,7.72185951835396,0.00545561754952623,0.0103485549718817
"ENSMUSG00000056458",0.678290866838227,1.56184987051289,7.71496915031591,0.00547647956894685,0.0103866658791464
"ENSMUSG00000021193",0.251380413843994,7.25238036554138,7.71347160993795,0.00548102443332055,0.0103938233767892
"ENSMUSG00000037552",-0.283662031557319,6.48681354691844,7.71081963834166,0.00548908230266031,0.010407639735888
"ENSMUSG00000037349",-0.398400285172225,3.29405101994008,7.7103692980085,0.00549045183617856,0.0104087724938157
"ENSMUSG00000022216",-0.287080647685851,5.42840198899065,7.70852795986534,0.00549605516974841,0.0104179302226347
"ENSMUSG00000035236",-0.370418787297003,5.5430036589087,7.7080850437667,0.00549740386725951,0.0104190217256468
"ENSMUSG00000004642",0.289122211025944,4.82088677518495,7.70217462579721,0.00551543366279253,0.010449490551912
"ENSMUSG00000045795",0.428744770452877,3.49522632489801,7.70207710864768,0.00551573164502996,0.010449490551912
"ENSMUSG00000025555",-0.276396607662562,7.85530952614781,7.70205291987779,0.00551580556096774,0.010449490551912
"ENSMUSG00000029213",-0.397607683071353,5.70918274673744,7.70014426354298,0.00552164121010269,0.0104590761772368
"ENSMUSG00000030036",0.366677032230736,5.7594879903117,7.69824185517639,0.00552746402117597,0.0104686347948122
"ENSMUSG00000031770",-0.325850118878936,5.5850673685535,7.69684506070638,0.00553174325665494,0.0104752677121738
"ENSMUSG00000031997",0.899931501929915,0.48426358503464,7.68514362585188,0.0055677248630996,0.0105419239999221
"ENSMUSG00000061759",0.289455292514832,4.79825028373969,7.67847350918517,0.00558834200613115,0.0105794745941095
"ENSMUSG00000040857",0.43286413115862,6.33302724723105,7.67714277498941,0.00559246457492039,0.0105857926052375
"ENSMUSG00000070544",0.426758322501807,6.71923430759888,7.67623057247799,0.00559529233849529,0.010589658292188
"ENSMUSG00000046404",0.412451180862465,3.84188944556875,7.67485492772822,0.00559955949816393,0.0105957352237686
"ENSMUSG00000024371",-0.860138214949435,0.871856041205343,7.67468875566117,0.0056000751776093,0.0105957352237686
"ENSMUSG00000034190",-0.256226835515748,5.92457125848176,7.67279677491385,0.00560594995090487,0.0106053622352159
"ENSMUSG00000047496",-0.784746666502801,0.770017479111564,7.6706158268444,0.00561272979298306,0.0106166985181991
"ENSMUSG00000056536",-0.320616439246419,6.72529736337473,7.6682157597286,0.00562020046836302,0.010629338175365
"ENSMUSG00000073684",-0.416016027665338,4.13636928418334,7.65955528517934,0.00564724229972566,0.0106789835099736
"ENSMUSG00000049339",-0.306044658388107,5.89042698912975,7.65911252065674,0.0056486283665092,0.0106801064528626
"ENSMUSG00000067370",0.637634988916265,1.69025267808885,7.65509723010344,0.00566121401631822,0.0107024016482942
"ENSMUSG00000062270",-0.313854716466256,7.6968037741916,7.64580508206112,0.00569044940115256,0.0107561621392229
"ENSMUSG00000002660",0.3380832534353,5.10388284643551,7.64360247958206,0.00569740187803506,0.0107677030173045
"ENSMUSG00000003378",-0.422868429149232,5.74472448961121,7.64336485266025,0.00569815246090425,0.0107677030173045
"ENSMUSG00000021591",-0.352885502299326,4.34225787991301,7.6335356155209,0.00572928821814831,0.0108250223502253
"ENSMUSG00000026510",0.279722489804469,5.38857551349398,7.63290589670784,0.00573128886298836,0.010827284916192
"ENSMUSG00000103332",-0.658495013672882,2.6454163889032,7.631365772036,0.0057361849110611,0.0108335737536168
"ENSMUSG00000027742",-0.283409611376731,5.46714497682062,7.63135316167441,0.0057362250169362,0.0108335737536168
"ENSMUSG00000032368",-0.562363345928831,2.23673054251982,7.63106097510709,0.00573715436443305,0.0108338111762042
"ENSMUSG00000027194",-0.281960568135068,5.68732821473775,7.6278878419737,0.00574725693264755,0.0108513684466417
"ENSMUSG00000028354",1.0233661309792,0.0957402344394564,7.61954205444929,0.00577391482513175,0.0109001744514215
"ENSMUSG00000002546",-0.261135720551196,7.05615286708521,7.61715883543365,0.00578155036593184,0.010913060834938
"ENSMUSG00000037674",0.298741140038186,6.32784115844481,7.6153916324591,0.00578721891682122,0.0109222313058472
"ENSMUSG00000057766",-0.460821424879776,2.835524160231,7.6105860677103,0.00580266212462233,0.0109498443591872
"ENSMUSG00000000001",0.316692387516485,8.09845027561249,7.60375530071609,0.00582468591722738,0.0109898657592921
"ENSMUSG00000032602",-0.293580830468544,4.9868186094033,7.6006301296714,0.00583479052138872,0.0110073902909098
"ENSMUSG00000026005",-0.341556854010482,5.7725532797892,7.59889723794775,0.00584040117880048,0.0110164332295242
"ENSMUSG00000037217",0.532555362718396,2.37544739017638,7.59589252449726,0.00585014271601258,0.0110332644032688
"ENSMUSG00000079426",-0.259514609890131,6.93449926444651,7.59412501883686,0.00585588086153571,0.0110425415994353
"ENSMUSG00000042675",-0.428217626733854,5.11360432044542,7.58861038542395,0.00587382085701222,0.0110748222340394
"ENSMUSG00000057396",0.748060344275114,1.96447657087654,7.58769231088068,0.00587681294179025,0.0110789141753985
"ENSMUSG00000079509",-0.378352390589536,5.98273445215103,7.58727516175342,0.00587817298078476,0.0110799286848377
"ENSMUSG00000024639",-0.251718962599397,6.63611512877804,7.58448556213945,0.00588727622095979,0.0110955362414035
"ENSMUSG00000050394",-0.42376385977019,3.03300446740803,7.58343712920848,0.0058907012668034,0.0111004394433571
"ENSMUSG00000019792",0.404527735546633,3.77480484932959,7.57249384796663,0.00592657261752446,0.0111664745572113
"ENSMUSG00000038520",-0.376516809335501,5.2831509258454,7.57223815606601,0.00592741341781735,0.0111664980835097
"ENSMUSG00000047786",-0.892821128839727,0.250098009029548,7.57162153207448,0.00592944158392603,0.0111687581378939
"ENSMUSG00000002010",0.284734159525382,6.34884707629529,7.56964249188349,0.00593595571932287,0.011179466198965
"ENSMUSG00000031828",-0.579638054088433,1.53361757717466,7.5676263093677,0.00594259961940929,0.0111904156263803
"ENSMUSG00000020691",0.308313337658182,4.80685632391588,7.56434538433015,0.00595342743183461,0.0112087453547516
"ENSMUSG00000018001",0.250805421463364,7.45541310868712,7.56417314985119,0.00595399640125928,0.0112087453547516
"ENSMUSG00000031668",-0.265519814510324,5.68323958179335,7.56281245325772,0.00595849335667248,0.0112156449233876
"ENSMUSG00000015341",-0.304190807836124,5.99962813680439,7.55453467826341,0.00598592527545652,0.0112657069158773
